date,title
2023-02-03,빅테크 가라앉고 외국인마저 이탈하자…中 0.68%↓ [Asia마감]
2023-02-03,"[마켓뷰] 코스피, 외국인 ‘사자’에 2480선 상승 마감…네이버·카카오 급등"
2023-02-03,"'강달러' 환율, 3거래일 만에 상승…장중 1230원대 진입도[외환마감]"
2023-02-03,[코스닥 마감]개인·외인 '사자'에 상승 마감…760선
2023-02-02,'비둘기' 된 파월? 美FOMC 결과에 안도…홍콩은 하락 [Asia마감]
2023-02-02,[유럽개장]상승 출발…獨 DAX지수 0.59%↑
2023-02-02,[마켓뷰] 파월 “물가 둔화 시작”… 코스피·코스닥 나란히 상승 마감
2023-02-02,"환율, 9개월래 최저…장중 1210원대 진입하기도[외환마감]"
2023-02-02,2차전지 연초 랠리 … 공개매수 '오스템'도 관심집중 [빅데이터로 본 재테크]
2023-02-01,[유럽개장]장 초반 강보합… 유로스톡스50 0.26%↑
2023-02-01,"[마켓뷰] 코스피, FOMC 앞두고 1% 넘게 상승...반도체株 강세"
2023-02-01,FOMC 발표 앞 中증시로 몰린 외국인…상하이 0.90%↑[Asia마감]
2023-02-01,"[코스닥 마감]외국인·기관 ‘사자’ 행보…코스닥, 750선 안착"
2023-02-01,"[마감시황]코스피, 美 금리인상 속도 조절 기대에 1% 상승"
2023-01-31,[유럽개장]장 초반 하락세…獨 0.42% ↓
2023-01-31,"中 경기확장에도 차익실현에 흔들…상하이, 0.42%↓[Asia마감]"
2023-01-31,"[마감시황]美 FOMC 경계 속 혼조세…코스피, 2420선 후퇴"
2023-01-31,"[마켓뷰] 코스피, 삼성전자 여파에 1%대 하락…이틀째 약세"
2023-01-31,'외인매도' 전환에 환율 1230원대로…하루 만에 상승 전환[외환마감]
2023-01-30,[유럽개장]장 초반 하락세…獨 0.46% ↓
2023-01-30,중국 소비 회복 기대감…대만 3.7%↑[Asia마감]
2023-01-30,"[마켓뷰] 코스피, 1.3% 하락… 기관 매도에 2450선 턱걸이"
2023-01-30,"[마감시황]코스피, FOMC 앞두고 차익실현 매물…1.4% 하락"
2023-01-30,[시황종합] 三電·네이버 '휘청' …코스피 1.35% 밀린 2450선
2023-01-15,美 물가 안도·FOMC 경고 혼재... 방향성 없는 박스권 장세 지속 [주간 증시 전망]
2023-01-15,"[이번주 증시] 실적 발표 앞둔 코스피, 개별 테마·종목 장세 전망"
2023-01-15,"[펀드와치]날아오른 2차전지株…""불확실성 요인 유의"""
2023-01-15,[주간증시전망]美 FOMC 앞두고 경계감↑…방향성 없는 종목장세
2023-01-15,"""약한 경기침체 온다...기업실적 얼마나 나빠질까"" [월가시각]"
2023-01-14,"""약한 침체는 괜찮다"" 투자심리 호전...美증시 'UP'[뉴욕마감]"
2023-01-14,JP모건 “침체가 중심전망”…나스닥 하락 출발 [데일리 국제금융시장]
2023-01-13,[유럽개장]장 초반 상승세…英 0.39%↑
2023-01-13,"[마켓뷰] 美 인플레이션 둔화에 안도… 코스피, 2380선 상승 마감"
2023-01-13,[Asia마감] 엔고에 발목잡힌 日증시…닛케이 1.25%↓
2023-01-13,"[마감시황]코스피, 美 물가 상승 둔화에 상승…2380선 마감"
2023-01-13,"[시황종합] 코스피, 물가 안정 기대감에 한달 만에 2386선 회복"
2023-01-12,[유럽개장]장 초반 일제히 상승세…프랑스 0.42%↑
2023-01-12,美 CPI 앞두고 관망세…日·中 강보합 [Asia마감]
2023-01-12,"[마켓뷰] 코스피, 7거래일 연속 상승해 2360선 마감"
2023-01-12,"'美 물가지표 대기'…환율, 1240원 중반대 약보합[외환마감]"
2023-01-12,"[시황종합] 코스피,'CPI 발표 기대감'에 외인 순매수 속 0.24% 오른 2365선 마감"
2023-01-11,"美 물가지표 경계에 1240원중반대 탐색…환율, 이틀째 상승세[외환마감]"
2023-01-11,中 '비자중단' 보복에 사라진 투심…상하이 0.24%↓[Asia마감]
2023-01-11,"[마켓뷰] 코스피, 기관·외인 매수세에 2350선 상승 마감…리오프닝株 반등"
2023-01-11,"[마감시황]美 CPI 발표 앞두고 경계…코스피, 2350선 마감"
2023-01-11,"[시황종합]코스피, '인플레 완화 기대감'에 0.35% 상승한 2359선 마감"
2023-01-10,[유럽개장]장 초반 일제히 하락세…영국 0.23% ↓
2023-01-10,日 오르고 中 내리고…엇갈린 흐름 [Asia마감]
2023-01-10,"[마감시황]코스피, 파월 의장 연설 앞두고 보합권 마감"
2023-01-10,"중국發 악재 터지며 위험 선호심리 약화…환율, 4일 만에 상승[외환마감]"
2023-01-10,"[시황종합] 코스피,'경계심리 유입'에 0.05% 오른 2351선 마감"
2023-01-09,[유럽개장]장 초반 일제히 상승세…獨 0.28%↑
2023-01-09,中 인터넷 기업 봄날 오나…홍콩 2% 가까이 급등 [Asia마감]
2023-01-09,[마켓뷰] 코스피 2.6% 상승…2350선 마감
2023-01-09,"[마감시황]코스피, 외인·기관 동반 매수에 2%대 상승…2350선 마감"
2023-01-09,"누그러든 美 긴축 공포…환율, 9개월 만에 1240원대 진입[외환마감]"
2023-01-08,배당락 이전 수준 회복 기대감... 기업들 실적 결과가 최대 변수 [주간 증시 전망]
2023-01-08,[이번주 증시] 계속된 박스권 속 관심 섹터는?
2023-01-08,"""배당 늘려라"" 기대감에 은행주 훨훨 [펀드와치]"
2023-01-08,"[주간증시전망]막 오른 어닝시즌…""박스권 개별株 대응"""
2023-01-08,"""이번주 증시, 인플레 뉴스에 좌우...변동성 클 듯"" [월가시각]"
2023-01-07,"""드디어 금리인상 약발"" 기대감에 美증시 2% 'UP' [뉴욕마감]"
2023-01-07,고용시장 뜨겁지만 임금 상승세는 둔화…다우 2.13%↑[데일리 국제금융시장]
2023-01-06,[유럽개장] 장 초반 일제히 상승세… 영국 0.32%↑
2023-01-06,"美 12월 고용지표 발표 앞두고…홍콩, 홀로 하락 [Asia마감]"
2023-01-06,"[마켓뷰] 코스피, 1% 넘게 오른 2280선 마감… 3거래일 연속 상승"
2023-01-06,"美 고용지표 대기 속 코스피 1%대 상승…환율, 2거래일 연속 1260원대[외환마감]"
2023-01-06,"[마감시황]코스피, 기관·외인 매수에 2300선 목전서 마감"
2023-01-05,[유럽개장] 장 초반 혼조세…英 0.47%↑
2023-01-05,"국경개방 D-4, 당국은 부양 의지…中증시 1%대↑ [Asia마감]"
2023-01-05,"[마켓뷰] 코스피, 외인 ‘사자’에 상승… 코스닥은 680선 깨져"
2023-01-05,"중국발 호재에 달러 강세 막혀…환율, 올해 첫 1260원대[외환마감]"
2023-01-05,"[마감시황]코스피, 외국인 '사자'에 이틀 연속 상승…2260선 마감"
2023-01-04,[유럽증시] 獨 물가 우려 완화 '강세'
2023-01-04,中 눈밖에 났던 앤트그룹 상장하나…홍콩증시 3% 랠리 [Asia마감]
2023-01-04,"[마켓뷰] 코스피, 외국인 순매수에 상승... 2250선 회복"
2023-01-04,"[마감시황]코스피, 닷새 만에 2250선 반등…삼성전자 4% 넘게 급등(종합)"
2023-01-04,위안화 강세·네고·외국인 순매수…환율 1271원선에서 강보합[외환마감]
2023-01-03,[유럽개장]장 초반 상승세…英 1.75%↑
2023-01-03,"""코로나 정점 조짐""…中, 새해 첫 거래일 장중 반등 [Asia마감]"
2023-01-03,"[마켓뷰] 코스피, 2210선 하락 마감…장중 두 달 만에 2200선 붕괴"
2023-01-03,"[시황종합]""1월악몽 떠올라""…코스피, 4일 연속 하락마감 2218선"
2023-01-03,"[마감시황]코스피, 기관 매도에 2210선 마감"
2023-01-02,[마켓뷰] 새해 첫 거래 코스피·코스닥 모두 하락…외국인·기관 순매도에 약세 전환
2023-01-02,[시황종합] 코스피 개장일 0.48% 내린 2225선
2023-01-02,"[마감시황]코스피, 새해 첫날 기관 매물에 0.5%↓"
2023-01-02,"새해 첫날 환율, 저가 매수에 1272.6원…5거래일 만에 상승[외환마감]"
2023-01-02,[코스닥 마감] 결국 1% 하락…2차전지주 6% 강세
